distance,average_hours,truck_age,load_capacity_pounds,mileage_mpg,fuel_type,temp_x,wind_speed_x,humidity_x,visibility_x,pressure_x,no_of_vehicles,accident,gender,age,experience,driving_style,ratings,average_speed_mph,temp_y,wind_speed_y,humidity_y,visibility_y,pressure_y,delay,efficiency,fuel_efficiency,weather_impact,visibility_speed,age_experience_ratio
774.08,15.48,7,4000.0,18,gas,66.0,5.5,59.0,6.0,1011.5,1765.0,0,male,44,9,conservative,8,42.24,30.88,13.96,45.25,6.0,1014.17,0,50.01,43.0,823.54,253.44,4.89
968.56,19.37,11,3000.0,21,diesel,42.0,5.5,50.5,6.0,1019.0,1773.33,1,male,43,14,conservative,5,55.36,30.88,13.96,45.25,6.0,1014.17,0,50.0,46.12,704.9,332.16,3.07
781.41,15.63,8,10000.0,17,gas,66.75,9.25,53.0,6.0,1016.25,1773.33,1,male,50,7,conservative,7,56.98,30.88,13.96,45.25,6.0,1014.17,0,49.99,45.97,739.79,341.88,7.14
1115.83,22.32,11,10000.0,21,diesel,73.25,9.25,40.0,6.0,1010.25,1773.33,1,male,53,14,proactive,6,57.85,30.88,13.96,45.25,6.0,1014.17,0,49.99,53.13,558.33,347.1,3.79
863.47,17.27,7,15000.0,17,gas,74.75,5.25,40.5,6.0,1011.75,1781.67,2,male,46,12,conservative,6,44.43,30.88,13.96,45.25,6.0,1014.17,0,50.0,50.79,565.31,266.58,3.83
493.44,9.87,7,4000.0,16,gas,50.0,11.75,61.5,3.5,1007.5,1773.33,1,male,43,0,proactive,8,56.79,30.88,13.96,45.25,6.0,1014.17,0,49.99,30.84,858.44,198.76,inf
966.04,19.32,9,20000.0,25,diesel,62.25,7.25,56.5,4.0,1005.75,1781.67,2,male,50,6,proactive,8,60.17,30.88,13.96,45.25,6.0,1014.17,1,50.0,38.64,788.65,240.68,8.33
433.01,8.66,11,3000.0,17,gas,49.75,4.5,62.0,6.0,1013.0,1827.33,3,male,45,11,conservative,8,42.49,55.33,10.38,58.33,6.0,1010.38,1,50.0,25.47,643.25,254.94,4.09
1177.33,23.55,11,15000.0,23,diesel,60.0,11.0,65.0,6.0,1009.5,1802.33,0,male,49,16,proactive,4,58.09,55.33,10.38,58.33,6.0,1010.38,0,49.99,51.19,674.38,348.54,3.06
618.75,12.38,11,4000.0,28,diesel,26.0,10.25,77.0,1.25,1014.25,1819.0,2,male,50,9,Unknown,8,63.54,55.33,10.38,58.33,6.0,1010.38,1,49.98,22.1,798.88,79.42,5.56
905.49,18.11,9,4000.0,24,diesel,49.25,6.5,61.5,6.0,1019.0,1810.67,1,male,45,16,proactive,9,59.97,55.33,10.38,58.33,6.0,1010.38,0,50.0,37.73,638.06,359.82,2.81
444.02,8.88,13,6000.0,17,gas,45.5,11.0,62.75,6.0,1016.0,1819.0,2,male,50,-7,conservative,4,35.2,55.33,10.38,58.33,6.0,1010.38,0,50.0,26.12,651.03,211.2,-7.14
1077.52,21.55,6,6000.0,17,gas,61.5,8.5,49.5,6.0,1017.75,1810.67,1,male,43,4,proactive,2,59.04,55.33,10.38,58.33,6.0,1010.38,1,50.0,63.38,513.56,354.24,10.75
442.12,8.84,9,15000.0,19,gas,30.5,12.75,87.0,3.25,1011.25,1802.33,0,female,55,8,proactive,3,56.41,55.33,10.38,58.33,6.0,1010.38,1,50.01,23.27,902.62,183.33,6.88
193.12,3.86,13,4000.0,23,diesel,34.5,12.5,31.0,6.0,1027.75,1810.67,1,male,54,26,conservative,4,49.1,55.33,10.38,58.33,6.0,1010.38,0,50.03,8.4,321.62,294.6,2.08
631.07,12.62,10,20000.0,24,diesel,57.25,6.75,51.75,6.0,1019.5,1802.33,0,male,45,8,proactive,7,60.53,55.33,10.38,58.33,6.0,1010.38,0,50.01,26.29,536.91,363.18,5.62
558.82,11.18,11,8501.88,20,gas,76.0,11.5,52.5,3.5,1009.5,1852.33,6,male,46,0,proactive,8,60.46,55.33,10.38,58.33,6.0,1010.38,0,49.98,27.94,544.69,211.61,inf
791.08,15.82,10,6000.0,26,diesel,47.5,15.0,87.0,2.5,1014.25,1810.67,1,male,50,10,conservative,4,35.29,55.33,10.38,58.33,6.0,1010.38,0,50.01,30.43,902.62,88.22,5.0
408.98,8.18,6,10000.0,18,gas,74.5,13.0,52.0,6.0,1013.25,1810.67,1,male,46,9,conservative,4,44.8,55.33,10.38,58.33,6.0,1010.38,0,50.0,22.72,539.5,268.8,5.11
989.85,19.8,9,6000.0,18,gas,49.25,14.75,50.75,6.0,1017.5,1810.67,1,male,58,18,conservative,9,38.25,55.33,10.38,58.33,6.0,1010.38,0,49.99,54.99,526.53,229.5,3.22
520.28,10.41,9,3000.0,25,diesel,57.25,13.75,87.25,4.5,1005.75,1810.67,1,male,49,5,conservative,8,46.17,55.33,10.38,58.33,6.0,1010.38,1,49.98,20.81,905.22,207.76,9.8
980.64,19.61,7,3000.0,25,diesel,58.0,15.25,83.5,4.75,1006.5,1819.0,2,male,41,2,proactive,4,59.77,55.33,10.38,58.33,6.0,1010.38,0,50.01,39.23,866.31,283.91,20.5
113.1,2.26,8,10000.0,19,gas,65.5,3.75,67.25,6.0,1010.0,1802.33,0,male,41,9,conservative,2,53.67,55.33,10.38,58.33,6.0,1010.38,0,50.04,5.95,697.72,322.02,4.56
576.9,11.54,7,15000.0,19,gas,60.0,8.75,83.25,6.0,1006.25,1802.33,0,male,49,6,proactive,7,59.46,55.33,10.38,58.33,6.0,1010.38,1,49.99,30.36,863.72,356.76,8.17
364.33,7.29,8,15000.0,19,diesel,70.5,11.0,72.0,6.0,1013.5,1827.33,3,male,42,10,proactive,7,60.27,55.33,10.38,58.33,6.0,1010.38,0,49.98,19.18,747.0,361.62,4.2
512.74,10.25,9,6000.0,22,diesel,46.25,11.5,80.0,3.25,1014.75,1810.67,1,male,49,8,conservative,7,33.94,55.33,10.38,58.33,6.0,1010.38,0,50.02,23.31,830.0,110.3,6.12
1096.97,21.94,8,15000.0,16,gas,66.25,12.0,51.75,5.75,1013.5,1827.33,3,male,44,11,conservative,4,43.93,55.33,10.38,58.33,6.0,1010.38,0,50.0,68.56,536.91,252.6,4.0
1057.44,21.15,12,4000.0,16,gas,65.5,9.5,78.5,3.5,1018.0,1819.0,2,female,44,12,proactive,6,59.33,55.33,10.38,58.33,6.0,1010.38,0,50.0,66.09,814.44,207.66,3.67
1163.16,23.26,10,3000.0,19,gas,67.5,15.25,80.75,5.5,1010.0,1810.67,1,male,48,18,conservative,6,34.5,55.33,10.38,58.33,6.0,1010.38,0,50.01,61.22,837.78,189.75,2.67
723.35,14.47,11,4000.0,20,diesel,53.5,13.25,83.0,5.5,1015.75,1819.0,2,male,52,25,conservative,9,49.45,55.33,10.38,58.33,6.0,1010.38,0,49.99,36.17,861.12,271.98,2.08
420.95,8.42,12,3000.0,23,diesel,66.5,6.5,88.25,2.5,1017.0,1810.67,1,male,50,15,conservative,6,50.43,55.33,10.38,58.33,6.0,1010.38,1,49.99,18.3,915.59,126.08,3.33
528.34,10.57,11,3000.0,20,diesel,50.0,4.5,75.25,4.0,1014.75,1819.0,2,male,41,6,conservative,8,49.74,55.33,10.38,58.33,6.0,1010.38,0,49.98,26.42,780.72,198.96,6.83
559.02,11.18,10,4000.0,28,diesel,68.5,13.0,77.75,6.0,1015.25,1844.0,5,male,44,13,proactive,4,56.85,55.33,10.38,58.33,6.0,1010.38,0,50.0,19.96,806.66,341.1,3.38
745.32,14.91,9,15000.0,18,gas,71.0,11.25,66.25,6.0,1010.75,1802.33,0,male,54,16,conservative,8,44.1,55.33,10.38,58.33,6.0,1010.38,0,49.99,41.41,687.34,264.6,3.38
543.35,10.87,11,15000.0,17,gas,70.0,11.25,76.5,5.0,1009.25,1802.33,0,male,51,18,proactive,6,60.21,55.33,10.38,58.33,6.0,1010.38,0,49.99,31.96,793.69,301.05,2.83
257.16,5.14,12,15000.0,26,diesel,53.5,10.75,80.0,3.5,1010.75,1810.67,1,male,58,18,proactive,4,59.82,55.33,10.38,58.33,6.0,1010.38,0,50.03,9.89,830.0,209.37,3.22
629.9,12.6,7,4000.0,22,diesel,60.5,12.75,68.25,5.5,1006.25,1827.33,3,male,47,9,proactive,2,58.67,55.33,10.38,58.33,6.0,1010.38,0,49.99,28.63,708.09,322.68,5.22
452.19,9.04,9,4000.0,24,diesel,50.5,9.25,71.0,6.0,1008.0,1482.83,0,male,52,20,proactive,9,62.25,44.29,10.08,69.04,5.33,1016.62,0,50.02,18.84,715.92,373.5,2.6
167.91,3.36,10,10000.0,25,diesel,34.5,11.75,55.75,4.0,1016.25,1499.5,2,female,48,14,conservative,8,45.35,44.29,10.08,69.04,5.33,1016.62,0,49.97,6.72,562.15,181.4,3.43
416.87,8.34,8,6000.0,25,diesel,48.0,5.5,66.75,6.0,1015.75,1482.83,0,male,48,1,proactive,7,55.19,44.29,10.08,69.04,5.33,1016.62,0,49.98,16.67,673.06,331.14,48.0
313.89,6.28,9,15000.0,17,gas,68.0,2.75,51.0,6.0,1021.5,1482.83,0,male,54,25,conservative,7,48.23,44.29,10.08,69.04,5.33,1016.62,0,49.98,18.46,514.25,289.38,2.16
1162.96,23.26,8,15000.0,24,diesel,45.25,15.0,88.25,3.5,1016.0,1491.17,1,male,45,0,proactive,2,62.66,44.29,10.08,69.04,5.33,1016.62,0,50.0,48.46,889.85,219.31,inf
620.9,12.42,9,8501.88,17,gas,45.75,16.25,53.0,6.0,1018.0,1482.83,0,male,49,7,proactive,2,60.9,44.29,10.08,69.04,5.33,1016.62,0,49.99,36.52,534.42,365.4,7.0
445.74,8.91,7,10000.0,22,diesel,56.75,4.75,39.25,6.0,1021.25,1499.5,2,male,44,7,proactive,8,62.2,44.29,10.08,69.04,5.33,1016.62,0,50.03,20.26,395.77,373.2,6.29
516.0,10.32,8,4000.0,17,gas,77.0,7.5,51.75,5.0,1011.0,1482.83,0,male,45,10,proactive,3,56.59,44.29,10.08,69.04,5.33,1016.62,0,50.0,30.35,521.81,282.95,4.5
408.23,8.16,10,4000.0,16,gas,57.5,10.75,90.0,5.5,1006.75,1491.17,1,male,49,19,conservative,4,46.85,44.29,10.08,69.04,5.33,1016.62,0,50.03,25.51,907.5,257.68,2.58
477.91,9.56,13,3000.0,16,gas,41.25,6.0,49.75,6.0,1023.0,1491.17,1,male,41,10,conservative,2,50.52,44.29,10.08,69.04,5.33,1016.62,0,49.99,29.87,501.65,303.12,4.1
35.67,0.71,9,10000.0,22,gas,60.5,10.75,81.75,4.75,1011.25,1507.83,3,male,42,8,conservative,7,45.96,44.29,10.08,69.04,5.33,1016.62,0,50.24,1.62,824.31,218.31,5.25
408.0,8.16,8,3000.0,16,gas,72.0,12.75,65.0,6.0,1013.75,1482.83,0,male,47,17,conservative,6,46.67,44.29,10.08,69.04,5.33,1016.62,0,50.0,25.5,655.42,280.02,2.76
474.14,9.48,12,15000.0,21,gas,61.75,8.0,75.5,5.5,1012.5,1507.83,3,male,47,7,conservative,7,39.22,44.29,10.08,69.04,5.33,1016.62,0,50.01,22.58,761.29,215.71,6.71
1019.19,20.38,10,20000.0,18,gas,56.25,11.75,88.5,5.25,1006.75,1491.17,1,male,54,16,conservative,6,35.84,44.29,10.08,69.04,5.33,1016.62,1,50.01,56.62,892.38,188.16,3.38
349.44,6.99,9,6000.0,26,diesel,57.0,12.5,85.0,6.0,1017.75,1507.83,3,male,53,19,conservative,4,54.06,44.29,10.08,69.04,5.33,1016.62,1,49.99,13.44,857.08,324.36,2.79
625.54,12.51,8,10000.0,24,diesel,51.0,4.25,62.25,6.0,1024.25,1491.17,1,male,47,9,proactive,8,60.34,44.29,10.08,69.04,5.33,1016.62,0,50.0,26.06,627.69,362.04,5.22
855.84,17.12,10,15000.0,15,gas,64.25,5.5,67.5,6.0,1006.25,1491.17,1,male,47,16,conservative,4,42.6,44.29,10.08,69.04,5.33,1016.62,0,49.99,57.06,680.62,255.6,2.94
775.88,15.52,6,4000.0,23,diesel,48.5,5.0,60.5,6.0,1022.25,1491.17,1,male,44,10,conservative,8,52.44,44.29,10.08,69.04,5.33,1016.62,0,49.99,33.73,610.04,314.64,4.4
428.56,8.57,10,20000.0,16,gas,60.0,5.25,62.75,6.0,1024.25,1491.17,1,male,43,12,proactive,6,57.07,44.29,10.08,69.04,5.33,1016.62,0,50.01,26.78,632.73,342.42,3.58
345.86,6.92,10,4000.0,24,diesel,55.0,13.0,85.75,6.0,1012.75,1499.5,2,male,49,8,conservative,8,42.63,44.29,10.08,69.04,5.33,1016.62,0,49.98,14.41,864.65,255.78,6.12
601.38,12.03,9,15000.0,20,Unknown,67.0,12.5,84.75,6.0,1012.25,1499.5,2,male,54,22,proactive,8,62.13,44.29,10.08,69.04,5.33,1016.62,0,49.99,30.07,854.56,372.78,2.45
271.3,5.43,9,15000.0,27,diesel,59.0,12.25,88.0,5.5,1012.5,1491.17,1,male,48,5,proactive,3,59.83,44.29,10.08,69.04,5.33,1016.62,1,49.96,10.05,887.33,329.06,9.6
451.31,9.03,10,3000.0,20,gas,55.5,6.25,43.25,6.0,1026.0,1507.83,3,male,39,4,conservative,2,47.45,44.29,10.08,69.04,5.33,1016.62,0,49.98,22.57,436.1,284.7,9.75
226.25,4.53,10,4000.0,23,diesel,68.5,16.25,75.75,6.0,999.75,1491.17,1,male,48,7,proactive,2,63.05,44.29,10.08,69.04,5.33,1016.62,1,49.94,9.84,763.81,378.3,6.86
388.88,7.78,11,4000.0,20,diesel,67.5,9.0,90.75,6.0,1016.0,1499.5,2,male,56,24,proactive,8,64.75,44.29,10.08,69.04,5.33,1016.62,0,49.98,19.44,915.06,388.5,2.33
567.91,11.36,8,6000.0,16,gas,51.0,3.0,86.0,4.25,1014.0,1499.5,2,male,51,24,proactive,4,59.02,44.29,10.08,69.04,5.33,1016.62,0,49.99,35.49,867.17,250.84,2.12
493.17,9.86,11,3000.0,17,gas,57.5,6.0,68.0,6.0,1026.25,1499.5,2,male,47,12,proactive,5,62.02,44.29,10.08,69.04,5.33,1016.62,1,50.02,29.01,685.67,372.12,3.92
50.02,1.0,9,3000.0,16,gas,55.75,3.5,67.25,6.0,1024.75,1499.5,2,male,49,8,proactive,7,62.45,44.29,10.08,69.04,5.33,1016.62,0,50.02,3.13,678.1,374.7,6.12
1007.3,20.15,9,8501.88,23,diesel,63.0,3.5,68.5,6.0,1022.75,1482.83,0,male,45,10,proactive,8,57.74,44.29,10.08,69.04,5.33,1016.62,0,49.99,43.8,690.71,346.44,4.5
673.92,13.48,10,6000.0,23,diesel,63.5,10.5,87.0,6.0,1008.75,1499.5,2,male,47,21,conservative,6,46.2,44.29,10.08,69.04,5.33,1016.62,0,49.99,29.3,877.25,277.2,2.24
222.41,4.45,8,3000.0,21,diesel,69.0,10.0,75.25,4.75,1015.5,1507.83,3,male,57,18,conservative,7,43.92,44.29,10.08,69.04,5.33,1016.62,0,49.98,10.59,758.77,208.62,3.17
934.7,18.69,11,20000.0,29,diesel,43.5,8.75,52.75,6.0,1022.25,1787.25,2,male,48,2,conservative,7,42.86,28.79,5.96,36.42,6.0,1029.67,1,50.01,32.23,314.3,257.16,24.0
903.25,18.07,8,4000.0,16,gas,41.75,9.25,78.0,6.0,1019.25,1778.92,1,male,46,13,proactive,8,60.13,28.79,5.96,36.42,6.0,1029.67,1,49.99,56.45,464.75,360.78,3.54
274.13,5.48,13,10000.0,21,Unknown,62.25,6.75,49.75,6.0,1018.5,1803.92,4,male,48,-2,conservative,8,42.67,28.79,5.96,36.42,6.0,1029.67,0,50.02,13.05,296.43,256.02,-24.0
1122.79,22.46,8,4000.0,25,diesel,24.75,9.5,46.0,4.0,1034.25,1778.92,1,male,56,17,proactive,4,59.0,28.79,5.96,36.42,6.0,1029.67,1,49.99,44.91,274.08,236.0,3.29
858.19,17.16,10,4000.0,17,gas,54.0,10.25,50.25,6.0,1020.75,1787.25,2,female,45,4,proactive,4,56.85,28.79,5.96,36.42,6.0,1029.67,1,50.01,50.48,299.41,341.1,11.25
950.0,19.0,9,4000.0,17,gas,62.75,11.25,52.75,5.5,1011.0,1778.92,1,male,50,10,conservative,8,41.03,28.79,5.96,36.42,6.0,1029.67,1,50.0,55.88,314.3,225.67,5.0
910.67,18.21,8,4000.0,17,gas,35.0,9.0,73.75,1.5,1020.5,1770.58,0,male,40,6,Unknown,3,61.89,28.79,5.96,36.42,6.0,1029.67,1,50.01,53.57,439.43,92.84,6.67
33.84,0.68,11,4000.0,17,gas,27.75,13.25,73.5,6.0,1015.75,1778.92,1,male,55,25,proactive,4,63.96,28.79,5.96,36.42,6.0,1029.67,1,49.76,1.99,437.94,383.76,2.2
502.51,10.05,11,8501.88,20,gas,39.5,10.0,59.25,5.25,1026.5,1778.92,1,male,52,18,conservative,9,49.54,28.79,5.96,36.42,6.0,1029.67,0,50.0,25.13,353.03,260.08,2.89
905.45,18.11,9,10000.0,13,gas,69.0,11.75,69.25,5.5,1013.75,1778.92,1,male,49,7,proactive,3,61.35,28.79,5.96,36.42,6.0,1029.67,1,50.0,69.65,412.61,337.42,7.0
36.05,0.72,10,10000.0,25,diesel,45.25,13.0,82.75,3.75,1016.5,1778.92,1,male,55,13,proactive,4,61.35,28.79,5.96,36.42,6.0,1029.67,0,50.07,1.44,493.05,230.06,4.23
311.55,6.23,13,20000.0,18,gas,42.5,10.0,50.5,6.0,1025.25,1787.25,2,male,44,2,conservative,3,41.43,28.79,5.96,36.42,6.0,1029.67,0,50.01,17.31,300.9,248.58,22.0
464.88,9.3,10,15000.0,21,gas,42.0,9.25,60.5,6.0,1022.25,1778.92,1,male,42,5,conservative,4,46.36,28.79,5.96,36.42,6.0,1029.67,1,49.99,22.14,360.48,278.16,8.4
126.47,2.53,11,6000.0,16,gas,34.75,14.75,77.75,4.0,1020.0,1787.25,2,male,49,6,conservative,8,43.85,28.79,5.96,36.42,6.0,1029.67,0,49.99,7.9,463.26,175.4,8.17
931.12,18.62,13,4000.0,22,diesel,53.5,7.75,63.75,6.0,1021.0,1778.92,1,male,49,16,conservative,9,49.27,28.79,5.96,36.42,6.0,1029.67,1,50.01,42.32,379.84,295.62,3.06
122.66,2.45,6,20000.0,23,diesel,52.5,7.75,46.25,6.0,1022.75,1787.25,2,male,42,13,proactive,8,63.74,28.79,5.96,36.42,6.0,1029.67,0,50.07,5.33,275.57,382.44,3.23
237.96,4.76,5,20000.0,17,gas,62.0,7.5,82.0,5.5,1013.25,1787.25,2,male,51,17,conservative,4,48.76,28.79,5.96,36.42,6.0,1029.67,0,49.99,14.0,488.58,268.18,3.0
231.85,4.64,7,20000.0,24,diesel,64.75,9.0,81.5,5.25,1011.25,1770.58,0,male,51,12,proactive,5,62.35,28.79,5.96,36.42,6.0,1029.67,0,49.97,9.66,485.6,327.34,4.25
638.89,12.78,7,3000.0,25,diesel,43.0,10.5,68.5,4.75,1026.75,1787.25,2,male,49,15,conservative,6,51.65,28.79,5.96,36.42,6.0,1029.67,0,49.99,25.56,408.15,245.34,3.27
887.59,17.75,10,10000.0,19,gas,64.5,9.5,91.5,2.25,1018.5,1770.58,0,male,50,13,conservative,6,45.07,28.79,5.96,36.42,6.0,1029.67,1,50.01,46.72,545.19,101.41,3.85
988.1,19.76,9,6000.0,21,diesel,41.75,5.25,78.75,4.0,1016.5,1787.25,2,male,51,21,conservative,9,39.03,28.79,5.96,36.42,6.0,1029.67,1,50.01,47.05,469.22,156.12,2.43
929.44,18.59,10,4000.0,16,gas,51.25,8.5,72.75,6.0,1022.5,1803.92,4,male,57,22,proactive,9,59.11,28.79,5.96,36.42,6.0,1029.67,1,50.0,58.09,433.47,354.66,2.59
546.83,10.94,8,15000.0,16,gas,47.0,9.25,57.25,6.0,1021.5,1787.25,2,male,42,11,conservative,6,39.88,28.79,5.96,36.42,6.0,1029.67,0,49.98,34.18,341.11,239.28,3.82
1166.52,23.33,7,6000.0,25,diesel,45.75,8.25,50.5,6.0,1024.75,1795.58,3,male,55,25,proactive,7,61.93,28.79,5.96,36.42,6.0,1029.67,1,50.0,46.66,300.9,371.58,2.2
694.98,13.9,11,3000.0,21,diesel,52.25,9.5,43.5,6.0,1023.5,1770.58,0,male,51,24,proactive,8,60.01,28.79,5.96,36.42,6.0,1029.67,0,50.0,33.09,259.19,360.06,2.12
239.93,4.8,10,3000.0,22,diesel,28.5,10.25,57.5,3.5,1020.75,1724.38,0,male,45,10,conservative,3,38.29,54.92,9.38,66.0,5.42,1007.71,0,49.99,10.91,539.06,134.01,4.5
455.09,9.1,9,20000.0,24,diesel,33.5,9.5,62.5,6.0,1021.0,1732.71,1,male,45,13,conservative,4,48.88,54.92,9.38,66.0,5.42,1007.71,0,50.01,18.96,585.94,293.28,3.46
952.33,19.05,4,15000.0,25,diesel,47.25,5.75,55.25,6.0,1018.75,1732.71,1,male,49,2,proactive,2,58.97,54.92,9.38,66.0,5.42,1007.71,0,49.99,38.09,517.97,353.82,24.5
251.66,5.03,8,15000.0,23,diesel,42.5,5.0,63.5,6.0,1017.0,1724.38,0,male,48,4,proactive,2,59.27,54.92,9.38,66.0,5.42,1007.71,1,50.03,10.94,595.31,355.62,12.0
897.96,17.96,8,15000.0,18,gas,70.75,6.5,62.75,6.0,1014.5,1732.71,1,female,51,25,conservative,4,48.95,54.92,9.38,66.0,5.42,1007.71,1,50.0,49.89,588.28,293.7,2.04
548.97,10.98,11,15000.0,25,diesel,35.25,11.25,77.5,3.5,1018.75,1724.38,0,male,50,12,proactive,5,58.05,54.92,9.38,66.0,5.42,1007.71,0,50.0,21.96,726.56,203.18,4.17
193.12,3.86,7,10000.0,18,gas,34.5,12.5,31.0,6.0,1027.75,1749.38,3,male,44,17,proactive,4,64.42,54.92,9.38,66.0,5.42,1007.71,0,50.03,10.73,290.62,386.52,2.59
620.9,12.42,9,6000.0,20,gas,45.75,16.25,53.0,6.0,1018.0,1724.38,0,male,43,9,proactive,3,60.19,54.92,9.38,66.0,5.42,1007.71,1,49.99,31.04,496.88,361.14,4.78
1122.79,22.46,14,3000.0,16,gas,24.75,9.5,46.0,4.0,1034.25,1757.71,4,male,47,12,proactive,8,60.66,54.92,9.38,66.0,5.42,1007.71,1,49.99,70.17,431.25,242.64,3.92
440.36,8.81,8,3000.0,21,diesel,48.25,6.75,57.0,6.0,1019.25,1724.38,0,male,50,10,conservative,7,49.87,54.92,9.38,66.0,5.42,1007.71,0,49.98,20.97,534.38,299.22,5.0
374.28,7.49,9,20000.0,16,gas,55.75,8.0,50.25,6.0,1011.75,1732.71,1,male,46,11,proactive,6,57.41,54.92,9.38,66.0,5.42,1007.71,0,49.97,23.39,471.09,344.46,4.18
227.85,4.56,10,3000.0,17,gas,36.25,6.5,69.0,5.5,1019.5,1724.38,0,male,47,5,proactive,7,62.22,54.92,9.38,66.0,5.42,1007.71,0,49.97,13.4,646.88,342.21,9.4
1098.55,21.97,7,10000.0,20,Unknown,32.5,12.5,93.0,5.75,1008.0,1741.04,2,male,51,25,conservative,8,45.43,54.92,9.38,66.0,5.42,1007.71,0,50.0,54.93,871.88,261.22,2.04
620.47,12.41,6,6000.0,16,gas,41.5,9.5,78.0,6.0,1019.75,1741.04,2,male,42,12,proactive,4,57.63,54.92,9.38,66.0,5.42,1007.71,0,50.0,38.78,731.25,345.78,3.5
222.94,4.46,9,3000.0,15,gas,65.5,13.25,72.0,6.0,1014.75,1741.04,2,male,49,7,Unknown,8,64.47,54.92,9.38,66.0,5.42,1007.71,0,49.99,14.86,675.0,386.82,7.0
1094.75,21.9,11,6000.0,24,diesel,46.0,11.0,87.0,6.0,1015.5,1724.38,0,male,40,6,conservative,4,41.31,54.92,9.38,66.0,5.42,1007.71,0,49.99,45.61,815.62,247.86,6.67
833.74,16.67,9,3000.0,23,diesel,44.0,12.0,59.25,6.0,1019.25,1732.71,1,male,41,10,conservative,3,45.07,54.92,9.38,66.0,5.42,1007.71,0,50.01,36.25,555.47,270.42,4.1
656.6,13.13,10,3000.0,24,diesel,47.75,9.5,81.5,6.0,1019.5,1724.38,0,male,58,21,conservative,9,52.25,54.92,9.38,66.0,5.42,1007.71,0,50.01,27.36,764.06,313.5,2.76
858.38,17.17,7,15000.0,16,gas,38.75,10.75,83.25,6.0,1020.5,1724.38,0,male,45,11,conservative,4,35.32,54.92,9.38,66.0,5.42,1007.71,0,49.99,53.65,780.47,211.92,4.09
297.54,5.95,7,6000.0,24,diesel,55.5,6.0,92.0,6.0,1010.25,1732.71,1,male,51,31,proactive,4,61.35,54.92,9.38,66.0,5.42,1007.71,0,50.01,12.4,862.5,368.1,1.65
447.87,8.96,13,15000.0,24,diesel,40.5,9.0,80.5,5.5,1015.0,1724.38,0,male,46,5,proactive,3,58.42,54.92,9.38,66.0,5.42,1007.71,1,49.99,18.66,754.69,321.31,9.2
192.83,3.86,9,15000.0,28,diesel,46.5,6.0,72.0,6.0,1021.5,1732.71,1,male,32,6,conservative,8,56.84,54.92,9.38,66.0,5.42,1007.71,0,49.96,6.89,675.0,341.04,5.33
322.52,6.45,9,6000.0,26,diesel,40.75,5.0,75.75,6.0,1022.0,1732.71,1,male,48,13,proactive,4,60.25,54.92,9.38,66.0,5.42,1007.71,0,50.0,12.4,710.16,361.5,3.69
945.4,18.91,10,15000.0,21,gas,66.0,10.0,87.75,6.0,1011.25,1732.71,1,male,43,10,conservative,2,46.57,54.92,9.38,66.0,5.42,1007.71,0,49.99,45.02,822.66,279.42,4.3
891.72,17.83,9,10000.0,15,gas,64.0,7.0,79.5,4.0,1015.0,1741.04,2,male,46,18,proactive,8,60.31,54.92,9.38,66.0,5.42,1007.71,0,50.01,59.45,745.31,241.24,2.56
1028.02,20.56,10,6000.0,20,gas,51.75,10.75,63.75,5.5,1014.5,1741.04,2,male,54,21,conservative,7,41.33,54.92,9.38,66.0,5.42,1007.71,0,50.0,51.4,597.66,227.32,2.57
534.55,10.69,11,15000.0,20,gas,52.5,9.5,85.5,4.0,1016.5,1732.71,1,male,44,10,proactive,8,65.56,54.92,9.38,66.0,5.42,1007.71,1,50.0,26.73,801.56,262.24,4.4
237.95,4.76,9,3000.0,16,gas,68.0,10.0,79.5,3.5,1020.25,1732.71,1,male,47,2,proactive,2,60.58,54.92,9.38,66.0,5.42,1007.71,0,49.99,14.87,745.31,212.03,23.5
508.08,10.16,11,3000.0,17,gas,50.25,9.5,76.75,3.5,1014.0,1724.38,0,female,44,13,conservative,6,44.74,54.92,9.38,66.0,5.42,1007.71,0,50.01,29.89,719.53,156.59,3.38
371.86,7.44,10,3000.0,16,gas,49.5,8.0,71.0,6.0,1022.0,1724.38,0,male,40,2,conservative,2,43.79,54.92,9.38,66.0,5.42,1007.71,0,49.98,23.24,665.62,262.74,20.0
575.97,11.52,8,10000.0,23,diesel,45.0,10.25,87.75,4.0,1017.0,1732.71,1,male,54,17,proactive,8,59.56,54.92,9.38,66.0,5.42,1007.71,0,50.0,25.04,822.66,238.24,3.18
670.85,13.42,5,6000.0,22,gas,51.75,6.0,76.75,5.0,1019.75,1732.71,1,male,49,10,proactive,3,59.65,54.92,9.38,66.0,5.42,1007.71,0,49.99,30.49,719.53,298.25,4.9
126.12,2.52,10,3000.0,26,diesel,52.75,5.0,68.0,6.0,1018.75,1724.38,0,male,43,6,proactive,8,64.11,54.92,9.38,66.0,5.42,1007.71,0,50.05,4.85,637.5,384.66,7.17
445.13,8.9,10,4000.0,22,diesel,57.0,7.0,73.5,6.0,1020.0,1732.71,1,male,42,-3,proactive,8,61.59,54.92,9.38,66.0,5.42,1007.71,0,50.01,20.23,689.06,369.54,-14.0
207.01,4.14,7,20000.0,21,diesel,61.5,11.75,56.25,3.75,1013.0,1152.0,2,male,51,20,proactive,9,59.53,35.33,11.17,95.38,3.12,1004.62,1,50.0,9.86,628.12,223.24,2.55
